Test_Date,Module,Test,result,Detail,description,FW_ver,Test_Tool_ver,Security_Patch,SDK_ver,ABI
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[52(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_1ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 26.495283/27.820045/427.672760,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[53(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_1ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 31.464266/33.037479/427.942749,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[54(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_1ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 33.852623/35.545254/428.221893,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[55(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_1ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 33.136082/34.792885/427.994171,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[57(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_2ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 24.959969/26.207966/454.218018,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[58(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_2ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 26.962938/28.311085/454.526123,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[59(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_2ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 27.784887/29.174129/454.419403,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[60(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_2ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 29.223278/30.684441/454.729584,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[61(c2.android.aac.decoder_audio/mp4a-latm)],pass,java.lang.AssertionError: audio/bbb_2ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 29.171904/30.630497/454.588837,"8db  patch reflect 
adb console : settings put global show_dolby_aac_mode_menu 1
Audio Output > Dolby AAC Mode OFF 
>>  device.mk 에 prop을 설정하여 8db disable 부분 추가하여 3PL에 보내기로함",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.net.cts.DnsResolverTest#testRawQueryNXDomainInlineWithPrivateDns,pass,java.lang.AssertionError: RawQuery test1-nx.metric.gstatic.com with private DNS wait private DNS setting timeout,ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.net.cts.DnsResolverTest#testRawQueryNXDomainWithPrivateDns,pass,java.lang.AssertionError: RawQuery test1-nx.metric.gstatic.com with private DNS wait private DNS setting timeout,ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.net.cts.MultinetworkApiTest#testNativeDatagramTransmission,pass,"android.system.ErrnoException: DatagramCheck on [type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , failover: false, available: true, roaming: false] failed: EPROTO (Protocol error)",ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.net.cts.MultinetworkApiTest#testResNApiNXDomainPrivateDns,pass,java.lang.AssertionError: NxDomain test wait private DNS setting timeout,ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsMediaV2TestCases,android.net.cts.DnsTest#testDnsWorks,pass,"junit.framework.AssertionFailedError: Default network did not provide IPv6 connectivity after 5000ms. Please connect to an IPv6-capable network. lp={InterfaceName: wlan0 LinkAddresses: [ fe80::c53f:3625:7104:2988/64,10.0.0.24/24 ] DnsAddresses: [ /10.0.0.1 ] Domains: null MTU: 0 ServerAddress: /10.0.0.1 TcpBufferSizes: 524288,1048576,2097152,262144,524288,1048576 Routes: [ fe80::/64 -&gt; :: wlan0 mtu 0,10.0.0.0/24 -&gt; 0.0.0.0 wlan0 mtu 0,0.0.0.0/0 -&gt; 10.0.0.1 wlan0 mtu 0 ]}",ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsNetTestCases[instant],android.net.cts.MultinetworkApiTest#testNativeDatagramTransmission,pass,"android.system.ErrnoException: DatagramCheck on [type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: , failover: false, available: true, roaming: false] failed: EPROTO (Protocol error)",ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsNetTestCases[instant],android.net.cts.DnsTest#testDnsWorks,pass,"junit.framework.AssertionFailedError: Default network did not provide IPv6 connectivity after 5000ms. Please connect to an IPv6-capable network. lp={InterfaceName: wlan0 LinkAddresses: [ fe80::c53f:3625:7104:2988/64,10.0.0.24/24 ] DnsAddresses: [ /10.0.0.1 ] Domains: null MTU: 0 ServerAddress: /10.0.0.1 TcpBufferSizes: 524288,1048576,2097152,262144,524288,1048576 Routes: [ fe80::/64 -&gt; :: wlan0 mtu 0,10.0.0.0/24 -&gt; 0.0.0.0 wlan0 mtu 0,0.0.0.0/0 -&gt; 10.0.0.1 wlan0 mtu 0 ]}",ipv6 wifi connect  pass ,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsHdmiCecHostTestCases,android.hdmicec.cts.common.HdmiCecStartupTest#cectVerifyStartupMessages_Cec14b,pass,"Unexpected messages sent by the device
expected to be empty
but was: [8e]
        at android.hdmicec.cts.common.HdmiCecStartupTest.cectVerifyStartupMessages_Cec14b(HdmiCecStartupTest.java:88)

>> cec msg control  >> android/framework/base/services/core/java/com/android/server/hdmi/HdmiCecLocalDevicePlayback.java

mService.updateBootStatusForCec(true); -> mService.updateBootStatusForCec(false);","dfdfdfdfdf==================== android.hdmicec.cts.common.HdmiCecStartupTest#cectVerifyStartupMessages_Cec14b ENDED: Wed Jan 08 14:21:05 KST 2025 ====================
01-08 14:21:05 I/ModuleListener: [6/7] 922100V1002S50000026 com.android.compatibility.common.tradefed.testtype.JarHostTest android.hdmicec.cts.common.HdmiCecStartupTest#cectVerifyStartupMessages_Cec14b FAILURE: Unexpected messages sent by the device
expected to be empty
but was: [0d, 8e]
        at android.hdmicec.cts.common.HdmiCecStartupTest.cectVerifyStartupMessages_Cec14b(HdmiCecStartupTest.java:99)
01-08 14:21:05 D/PrettyTestEventLogger: 
==================== android.hdmicec.cts.playback.HdmiCecStartupTest#No Tests STARTED: Wed Jan 08 14:21:05 KST 2025 ===============G84=====
>>  아래 수정사항 반영한뒤 해당 테스트만 진행 android/framework/base/services/core/java/com/android/server/hdmi/HdmiCecLocalDevicePlayback.java
mService.updateBootStatusForCec(true); -> mService.updateBootStatusForCec(false);
TV CEC OFF,  STB CEC 고급메뉴 비활성화
추후 업데이트 시 반영하거나 타이밍 부여하거나 다른 솔루션 찾아서 진행 (정수석님)",v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsHdmiCecHostTestCases,android.hdmicec.cts.common.HdmiCecSystemStandbyTest#cect_HandleBroadcastStandby,pass,value of: trim(),,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2025-01-06,CtsHdmiCecHostTestCases,android.hdmicec.cts.common.HdmiCecSystemStandbyTest#cect_HandleAddressedStandby,pass,value of: trim(),,v12.G8V_DE.131B_20250106_user,android-cts-12_r14-linux_x86 / 12458034,2025-01-01,1.10.9,armeabi-v7a
2024-11-27,CtsAppTestCases,android.app.cts.ActivityManagerTest#testTrimAppChildProcess,pass,java.lang.IllegalStateException: Timed out waiting for next line: uid=10112 cmd=procstate procState=TOP capability=null,"iCX app -> disable -> PASS  (3PL not allowed)
icx app -> clean data clean cache >> PASS (250207)",v12.G8V_DE.131_20241125,android-cts-12_r14-linux_x86,2024-11-01,1.10.9,armeabi-v7a
2024-11-27,CtsAppTestCases[instant],android.app.cts.ActivityManagerTest#testTrimAppChildProcess,pass,java.lang.IllegalStateException: Timed out waiting for next line: uid=10112 cmd=procstate procState=TOP capability=null,"iCX app -> disable -> PASS  (3PL not allowed)
icx app -> clean data clean cache >> PASS (250207)",v12.G8V_DE.131_20241125,android-cts-12_r14-linux_x86,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testDecodeAacEldM4a,fail,junit.framework.AssertionFailedError: c2.android.aac.decoder: decoding error too big: 9678.61219390466,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synap,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testDecodeAacLcM4a,fail,junit.framework.AssertionFailedError: c2.android.aac.decoder: decoding error too big: 9684.105018017928,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-220,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testDecodeM4a,fail,junit.framework.AssertionFailedError: c2.android.aac.decoder: decoding error too big: 8747.288151192917,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-221,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testDecodeMonoM4a,fail,junit.framework.AssertionFailedError: c2.android.aac.decoder: samples at 0 don't match expected:&lt;11&gt; but was:&lt;24&gt;,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-222,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testDecodeWithEOSOnLastBuffer,fail,junit.framework.AssertionFailedError,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-223,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaTestCases,android.media.cts.DecoderTest#testFlush,fail,junit.framework.AssertionFailedError: first section amplitude too low,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-224,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[0(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_8kHz_s16le_3s.raw rms error too high ref/exp/got 26.907248/28.252609/428.759827,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-225,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[1(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_12kHz_s16le_3s.raw rms error too high ref/exp/got 23.366642/24.534973/429.168976,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-226,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[2(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_16kHz_s16le_3s.raw rms error too high ref/exp/got 21.354156/22.421864/428.569702,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-227,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[3(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 25.980762/27.279799/429.026794,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-228,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[4(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 26.362852/27.680994/428.840302,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-229,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[5(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 28.635643/30.067423/429.555573,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-230,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[6(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 29.291637/30.756218/429.284302,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-231,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[7(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_1ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 29.325756/30.792042/429.046631,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-232,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[8(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_8kHz_s16le_3s.raw rms error too high ref/exp/got 26.362852/27.680994/455.072510,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-233,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[9(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_12kHz_s16le_3s.raw rms error too high ref/exp/got 21.931713/23.028297/455.737854,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-234,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[10(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_16kHz_s16le_3s.raw rms error too high ref/exp/got 22.068077/23.171480/455.326263,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-235,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[11(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 25.317978/26.583876/455.263672,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-236,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[12(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 25.651510/26.934084/455.634735,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-237,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[13(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_32kHz_s16le_3s.raw rms error too high ref/exp/got 27.294687/28.659420/455.729095,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-238,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[14(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_44kHz_s16le_3s.raw rms error too high ref/exp/got 27.313000/28.678648/455.760895,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-239,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[15(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_2ch_48kHz_s16le_3s.raw rms error too high ref/exp/got 27.676704/29.060539/455.425079,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-240,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[16(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_8kHz_s16le_3s.raw rms error too high ref/exp/got 43.116123/45.271927/707.954102,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-241,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[17(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_12kHz_s16le_3s.raw rms error too high ref/exp/got 35.972210/37.770821/708.908325,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-242,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[18(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_16kHz_s16le_3s.raw rms error too high ref/exp/got 32.710854/34.346394/709.117065,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-243,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[19(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_22kHz_s16le_3s.raw rms error too high ref/exp/got 39.281040/41.245090/708.566162,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-244,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
2024-11-07,CtsMediaV2TestCases,android.mediav2.cts.CodecDecoderValidationTest#testDecodeAndValidate[20(c2.android.aac.decoder_audio/mp4a-latm)],fail,java.lang.AssertionError: audio/bbb_5ch_24kHz_s16le_3s.raw rms error too high ref/exp/got 40.951191/42.998749/708.786316,2024-11-07 : Dolby 8db 관련 android framework 수정사항 Synaptics patch 영향으로 추정; 해당 issue ticket 생성 - https://synacsm.atlassian.net/servicedesk/customer/portal/525/CSMDTV-245,v12.G8V_DE.130_20241105,android-cts-12_r13-linux_x86 / 12178160,2024-11-01,1.10.9,armeabi-v7a
